connection_type,download_speed,isp,lat,latency,long,rsrp,time,upload_speed
4G,0.009,Jio,13.0116013,47,80.2364081,-110.0,12:16,0.0
4G,0.009,Jio,13.0116034,47,80.2364114,-108.0,12:16,0.0
4G,0.009,Jio,13.0116103,47,80.2364335,-84.0,12:16,0.0
4G,0.009,Jio,13.0116103,47,80.2364335,-108.0,12:16,0.0
4G,190.1660003662109,Airtel,13.0114491,14,80.2361694,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114511,14,80.2361606,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114613,14,80.2361466,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114587,14,80.2361286,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114561,14,80.2361075,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114554,14,80.2360888,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114605,14,80.2360785,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114622,14,80.2360544,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114604,14,80.2360465,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114585,14,80.2360266,-44.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114897,14,80.2359248,-104.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114874,14,80.2359169,-104.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114942,14,80.2358836,-104.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114971,14,80.235841,-105.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114975,14,80.23583,-105.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114992,14,80.2358137,-105.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0115006,14,80.2358013,-105.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0115,14,80.2357759,-105.0,12:18,11.291000366210938
4G,190.1660003662109,Airtel,13.0114959,14,80.2357569,-105.0,12:19,11.291000366210938
4G,190.1660003662109,Airtel,13.0114887,14,80.2357562,-105.0,12:19,11.291000366210938
4G,190.1660003662109,Airtel,13.0114812,14,80.2357507,-105.0,12:19,11.291000366210938
4G,0.0010000000474974,Jio,13.0117077,29,80.2363594,-112.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117068,29,80.2363577,-112.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117002,29,80.2363535,-113.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0116922,29,80.2363376,-113.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117066,29,80.2363372,-113.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117195,29,80.236325,-113.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117291,29,80.2363278,-113.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117291,29,80.2363278,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117383,29,80.2363326,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117495,29,80.2363231,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117495,29,80.2363231,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117495,29,80.2363231,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117565,29,80.2363204,-115.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117585,29,80.2363306,-114.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117661,29,80.2363375,-114.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.011777,29,80.2363265,-114.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.011788,29,80.2363287,-110.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117947,29,80.2363375,-112.0,12:19,0.0189999993890523
4G,0.0010000000474974,Jio,13.0117947,29,80.2363375,-107.0,12:19,0.0189999993890523
4G,295.1419982910156,Airtel,13.0115356,10,80.2359025,-105.0,12:19,5.013000011444092
4G,295.1419982910156,Airtel,13.011541,10,80.2359647,-104.0,12:19,5.013000011444092
4G,295.1419982910156,Airtel,13.0115445,10,80.235988,-44.0,12:19,5.013000011444092
4G,295.1419982910156,Airtel,13.0115457,10,80.2359982,-44.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115428,10,80.2359981,-44.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115484,10,80.2360055,-44.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115667,10,80.2360055,-104.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115813,10,80.2360155,-104.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115477,10,80.236059,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.011541,10,80.2360671,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.011523,10,80.2361116,-109.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115184,10,80.2361231,-109.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0115165,10,80.2361314,-109.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0114977,10,80.2361192,-100.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0114524,10,80.2361402,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0114555,10,80.2361432,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.0114493,10,80.2361433,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.011447,10,80.2361949,-108.0,12:20,5.013000011444092
4G,295.1419982910156,Airtel,13.011447,10,80.2361949,-108.0,12:20,5.013000011444092
4G,0.0,Airtel,13.0133689,0,80.2366628,-109.0,17:41,0.0
4G,18.816999435424805,Airtel,13.0134077,35,80.2364671,-108.0,17:41,0.1369999945163726
4G,18.816999435424805,Airtel,13.0133973,35,80.2364685,-108.0,17:41,0.1369999945163726
4G,18.816999435424805,Airtel,13.0133868,35,80.2364777,-108.0,17:41,0.1369999945163726
4G,19.474,Airtel,13.013418,28,80.2367468,-110.0,17:42,0.0
4G,19.474,Airtel,13.0134214,28,80.2367412,-110.0,17:42,0.0
4G,19.474,Airtel,13.0134454,28,80.2367575,-44.0,17:42,0.0
4G,19.474000930786133,Airtel,13.0134567,28,80.2367636,-44.0,17:42,0.4699999988079071
4G,19.474000930786133,Airtel,13.0134711,28,80.2367616,-44.0,17:42,0.4699999988079071
4G,19.474000930786133,Airtel,13.0134789,28,80.2367625,-44.0,17:43,0.4699999988079071
4G,19.474000930786133,Airtel,13.0134965,28,80.2367653,-44.0,17:43,0.4699999988079071
4G,0.0,Airtel,13.013234,17,80.2364051,-109.0,17:41,0.0
4G,4.906000137329102,Airtel,13.0133765,18,80.2367326,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0133864,18,80.2367426,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.013398,18,80.2367612,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0134095,18,80.2367672,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0134219,18,80.2367757,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0134432,18,80.2367903,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0134782,18,80.2367796,-44.0,17:42,0.2479999959468841
4G,4.906000137329102,Airtel,13.0134902,18,80.236783,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0135157,18,80.2367868,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0135255,18,80.2367821,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0135356,18,80.2367817,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0135851,18,80.2367845,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0135885,18,80.2367845,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0136113,18,80.2367843,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0136188,18,80.2367852,-44.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0136519,18,80.236791,-105.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0136842,18,80.2368007,-105.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0136969,18,80.236802,-105.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0137158,18,80.2368095,-105.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0137191,18,80.2368067,-105.0,17:43,0.2479999959468841
4G,4.906000137329102,Airtel,13.0137297,18,80.2368075,-105.0,17:43,0.2479999959468841
4G,7.175000190734863,Airtel,13.0142158,18,80.2368845,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.0142265,18,80.236889,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.0142383,18,80.2368891,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.014251,18,80.23689,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.0142844,18,80.2368877,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.0142939,18,80.2368921,-44.0,17:44,0.0260000005364418
4G,7.175000190734863,Airtel,13.0143114,18,80.2368976,-44.0,17:44,0.0260000005364418
4G,0.45,Airtel,13.014542,64,80.2374891,-111.0,17:47,0.0
4G,0.45,Airtel,13.0145646,64,80.2375126,-111.0,17:47,0.0
4G,0.45,Airtel,13.014549,64,80.2376242,-112.0,17:47,0.0
4G,0.45,Airtel,13.0145264,64,80.2376552,-112.0,17:47,0.0
4G,0.45,Airtel,13.0145264,64,80.2376552,-102.0,17:47,0.0
4G,0.45,Airtel,13.0145198,64,80.237668,-102.0,17:47,0.0
4G,0.45,Airtel,13.014525,64,80.2376891,-102.0,17:47,0.0
4G,0.45,Airtel,13.0145034,64,80.2377091,-111.0,17:47,0.0
4G,0.45,Airtel,13.0144895,64,80.2377275,-111.0,17:47,0.0
4G,0.45,Airtel,13.0144838,64,80.2377504,-114.0,17:47,0.0
4G,0.45,Airtel,13.014475,64,80.2377654,-114.0,17:47,0.0
4G,0.45,Airtel,13.014463,64,80.2377768,-114.0,17:47,0.0
4G,0.691,Airtel,13.0143948,49,80.2383172,-108.0,17:48,0.0
4G,0.691,Airtel,13.014396,49,80.2383437,-108.0,17:48,0.0
4G,0.691,Airtel,13.014398,49,80.2383485,-98.0,17:48,0.0
4G,0.6909999847412109,Airtel,13.0143955,49,80.2383635,-98.0,17:48,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143944,49,80.2383842,-107.0,17:48,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143886,49,80.2383957,-107.0,17:48,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143803,49,80.2384131,-107.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143752,49,80.2384152,-103.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143662,49,80.2384272,-103.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143722,49,80.238439,-105.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143679,49,80.2384502,-105.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143672,49,80.2384685,-105.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.014371,49,80.2384814,-106.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143678,49,80.2384963,-106.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143738,49,80.2385093,-106.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143729,49,80.2385236,-106.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143707,49,80.238541,-106.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143657,49,80.2385491,-97.0,17:49,0.1369999945163726
4G,7.841000080108643,Airtel,13.0144574,30,80.2376126,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144518,30,80.2376253,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144361,30,80.2376721,-108.0,17:48,0.0649999976158142
2G,7.841000080108643,Airtel,13.0143778,30,80.2378776,-108.0,17:48,0.0649999976158142
2G,7.841000080108643,Airtel,13.0143957,30,80.2379557,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144055,30,80.2379817,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144219,30,80.2380249,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144344,30,80.2380492,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144363,30,80.2380659,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144366,30,80.2380981,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144424,30,80.2381226,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144358,30,80.2381638,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.014424,30,80.2382052,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.014423,30,80.238229,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144165,30,80.2382615,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144174,30,80.2382868,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144147,30,80.2383117,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144122,30,80.2383362,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144132,30,80.2383508,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144033,30,80.2383708,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144056,30,80.2383949,-108.0,17:48,0.0649999976158142
4G,7.841000080108643,Airtel,13.0144034,30,80.2384067,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143905,30,80.2384158,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143855,30,80.2384304,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143854,30,80.2384396,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143828,30,80.2384593,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143812,30,80.2384637,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143839,30,80.2384771,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143858,30,80.2384864,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143825,30,80.2385068,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143865,30,80.2385295,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.014386,30,80.2385412,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143652,30,80.2385469,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143534,30,80.2385589,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143528,30,80.2385675,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.014348,30,80.2385744,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143457,30,80.2385969,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.014348,30,80.2386077,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143448,30,80.2386236,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143472,30,80.2386454,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.014347,30,80.2386496,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143438,30,80.2386707,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143481,30,80.2386937,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143481,30,80.2386937,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143432,30,80.2387048,-108.0,17:49,0.0649999976158142
4G,7.841000080108643,Airtel,13.0143425,30,80.2387122,-108.0,17:49,0.0649999976158142
4G,0.6909999847412109,Airtel,13.0143596,49,80.2385679,-97.0,17:49,0.1369999945163726
4G,0.6909999847412109,Airtel,13.0143681,49,80.2385848,-97.0,17:49,0.1369999945163726
4G,0.0,Airtel,13.0143658,0,80.2385982,-97.0,17:49,0.0
4G,0.2619999945163727,Airtel,13.0143533,42,80.2388648,-108.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0143538,42,80.2388753,-108.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0143617,42,80.2388839,-110.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0143544,42,80.2388911,-110.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0143798,42,80.238912,-104.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0143936,42,80.2389278,-104.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144083,42,80.2389374,-108.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144172,42,80.2389477,-108.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144325,42,80.2389609,-107.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144509,42,80.2389684,-107.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144604,42,80.2389734,-100.0,17:50,0.1369999945163726
4G,0.2619999945163727,Airtel,13.0144852,42,80.2389782,-102.0,17:50,0.1369999945163726
4G,0.7829999923706055,Airtel,13.01423,26,80.2385933,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0144766,26,80.2391252,-99.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0144766,26,80.2391252,-103.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.014488,26,80.2391214,-94.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0145064,26,80.2387975,-102.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0145064,26,80.2387975,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0145568,26,80.2388391,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0145762,26,80.2388455,-101.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0145909,26,80.2388453,-104.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0146075,26,80.2388951,-93.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0146234,26,80.2389101,-104.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0146346,26,80.2389139,-101.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0147183,26,80.2390517,-101.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0147354,26,80.2390651,-101.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0147799,26,80.2391042,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0147955,26,80.2391139,-102.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0148204,26,80.2391246,-99.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0148419,26,80.2391313,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0148569,26,80.2391375,-100.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0148729,26,80.239144,-96.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0148895,26,80.2391487,-97.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149014,26,80.2391527,-101.0,17:51,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149093,26,80.239159,-100.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149271,26,80.2391716,-97.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149288,26,80.2391876,-97.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149391,26,80.2392083,-97.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.014946,26,80.2392254,-101.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149417,26,80.2392319,-99.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149473,26,80.2392538,-101.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.0149391,26,80.239268,-102.0,17:52,0.0410000011324882
4G,0.7829999923706055,Airtel,13.01494,26,80.2392833,-100.0,17:52,0.0410000011324882
4G,0.3050000071525574,Airtel,13.014886,45,80.2396213,-97.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148807,45,80.2396378,-97.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.014878,45,80.2396442,-99.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148738,45,80.2396635,-102.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148742,45,80.2396681,-101.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148762,45,80.2396872,-101.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148912,45,80.2396922,-101.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0148973,45,80.2396976,-100.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149473,45,80.2397297,-108.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149681,45,80.2397377,-110.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149752,45,80.2397367,-110.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149856,45,80.2397417,-110.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149993,45,80.2397564,-110.0,17:53,0.1369999945163726
4G,0.3050000071525574,Airtel,13.0149938,45,80.2397549,-110.0,17:53,0.1369999945163726
4G,0.0,Airtel,13.015005,0,80.2397681,-110.0,17:53,0.0
4G,0.0,Airtel,13.0149929,0,80.239767,-110.0,17:53,0.0
4G,0.0,Airtel,13.0150015,23,80.2398287,-110.0,17:53,0.0
4G,135.654,Airtel,13.0150006,23,80.2398896,-110.0,17:53,0.0
4G,0.3700000047683716,Airtel,13.0149218,35,80.2397698,-95.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149485,35,80.2397756,-95.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149829,35,80.2397839,-111.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149912,35,80.2397983,-111.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.015009,35,80.2398421,-113.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150137,35,80.239889,-44.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150179,35,80.2399089,-44.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149886,35,80.2399228,-116.0,17:53,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149939,35,80.2399352,-116.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150062,35,80.2399449,-116.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149813,35,80.2399376,-116.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149663,35,80.2399317,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149727,35,80.2399277,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.014992,35,80.2399323,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0149967,35,80.2399545,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150101,35,80.2399767,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150126,35,80.2399889,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150286,35,80.2399993,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150321,35,80.2400101,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150446,35,80.2400195,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150467,35,80.2400282,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150467,35,80.2400412,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150691,35,80.2400505,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150796,35,80.2400604,-120.0,17:54,0.1040000021457672
2G,0.3700000047683716,Airtel,13.0150747,35,80.2400621,-120.0,17:54,0.1040000021457672
4G,0.3700000047683716,Airtel,13.0150795,35,80.2400607,-120.0,17:54,0.1040000021457672
4G,0.0,Airtel,13.0138885,227,80.2357537,-124.0,16:02,0.0
4G,7.290999889373779,Airtel,13.0138973,41,80.2356648,-105.0,16:09,0.1070000007748603
4G,7.290999889373779,Airtel,13.0138973,41,80.2356648,-105.0,16:09,0.1070000007748603
2G,7.290999889373779,Airtel,13.013785,41,80.2355382,-105.0,16:09,0.1070000007748603
4G,0.0,Airtel,13.0135252,0,80.2355877,-127.0,10:19,0.0
4G,0.0,Airtel,13.0148349,0,80.2381987,-100.0,15:25,0.0
4G,159.61099243164062,Airtel,13.0150106,16,80.2391221,-100.0,15:26,2.059000015258789
4G,159.61099243164062,Airtel,13.0150106,16,80.2391221,-100.0,15:26,2.059000015258789
4G,159.61099243164062,Airtel,13.0150106,16,80.2391221,-100.0,15:26,2.059000015258789
4G,0.0,Airtel,13.0129867,0,80.2361172,-126.0,11:57,0.0
4G,0.0,Airtel,13.0134563,0,80.2370461,-130.0,11:57,0.0
4G,0.0,Airtel,13.0134158,50,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,50,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,0,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,254,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,50,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,0,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0134158,254,80.2370046,-127.0,11:57,0.0
4G,0.0,Airtel,13.0133611,0,80.2369681,-127.0,11:57,0.0
4G,0.0,Airtel,13.0133611,0,80.2369681,-130.0,11:57,0.0
4G,0.0,Airtel,13.0133611,0,80.2369681,-129.0,11:58,0.0
4G,0.0,Airtel,13.0129747,0,80.2361398,-130.0,11:59,0.0
4G,0.0,Airtel,13.0129972,0,80.2359246,-129.0,11:59,0.0
4G,0.0,Airtel,13.0129972,0,80.2359246,-129.0,12:00,0.0
4G,0.0,Airtel,13.0129972,0,80.2359246,-129.0,12:00,0.0
4G,0.0,Airtel,13.0129747,0,80.2361398,-130.0,11:59,0.0
4G,0.0,Airtel,13.0129972,0,80.2359246,-130.0,11:59,0.0
4G,0.0,Airtel,13.0151252,23,80.2398534,-125.0,05:03,0.0
4G,0.0,Airtel,13.0151252,23,80.2398534,-125.0,05:03,0.0
4G,0.0,Airtel,13.0151252,0,80.2398534,-125.0,05:03,0.0
4G,0.0,Airtel,13.0151252,0,80.2398534,-126.0,05:03,0.0
4G,0.0,Airtel,13.0151252,0,80.2398534,-126.0,05:03,0.0
